Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
JELD,"JELD-WEN Holding, Inc.",23.66,$2.38B,2017,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/jeld
JCAP,"Jernigan Capital, Inc.",19.48,$433.17M,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/jcap
JCAP^B,"Jernigan Capital, Inc.",26.94,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jcap^b
JT,Jianpu Technology Inc.,1.58,$267.01M,2017,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/jt
JKS,JinkoSolar Holding Company Limited,22.9,$1B,2010,Technology,Semiconductors,https://old.nasdaq.com/symbol/jks
JMP,JMP Group LLC,3.2,$61.91M,2007,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmp
JMPD,JMP Group LLC,25.74,n/a,2017,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmpd
JMPE,JMP Group LLC,22.83,n/a,2019,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmpe
JBT,John Bean Technologies Corporation,113.48,$3.59B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/jbt
BTO,John Hancock Financial Opportunities Fund,36.1,$674.76M,1994,n/a,n/a,https://old.nasdaq.com/symbol/bto
HEQ,John Hancock Hedged Equity & Income Fund,14.82,$181.01M,2011,n/a,n/a,https://old.nasdaq.com/symbol/heq
JHS,John Hancock Income Securities Trust,14.36,$167.24M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jhs
JHI,John Hancock Investors Trust,17.7072,$154.18M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jhi
HPF,John Hancock Pfd Income Fund II,22.12,$471.97M,2002,n/a,n/a,https://old.nasdaq.com/symbol/hpf
HPI,John Hancock Preferred Income Fund,22.71,$592.52M,2002,n/a,n/a,https://old.nasdaq.com/symbol/hpi
HPS,John Hancock Preferred Income Fund III,19.23,$608.62M,2003,n/a,n/a,https://old.nasdaq.com/symbol/hps
PDT,John Hancock Premium Dividend Fund,17.95,$872.07M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pdt
HTD,John Hancock Tax Advantaged Dividend Income Fund,27.4,$969.77M,2004,n/a,n/a,https://old.nasdaq.com/symbol/htd
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,7.05,$77.12M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/hty
JW.A,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jw.a
JW.B,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jw.b
JNJ,Johnson & Johnson,146.44,$385.41B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/jnj
JCI,Johnson Controls International plc,41.21,$31.79B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jci
JLL,Jones Lang LaSalle Incorporated,171.82,$8.85B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/jll
JMEI,Jumei International Holding Limited,1.93,$228.82M,2014,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/jmei
JMIA,Jumia Technologies AG,5.49,$430.46M,2019,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/jmia
JIH,"Juniper Industrial Holdings, Inc.",9.77,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/jih
JIH.U,"Juniper Industrial Holdings, Inc.",n/a,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/jih.u
JIH.WS,"Juniper Industrial Holdings, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jih.ws
JNPR,"Juniper Networks, Inc.",24.47,$8.19B,1999,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/jnpr
JP,Jupai Holdings Limited,1.57,$52.72M,2015,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jp
JE,"Just Energy Group, Inc.",1.65,$249.82M,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/je
JE^A,"Just Energy Group, Inc.",9.5201,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/je^a
LRN,K12 Inc,19.91,$815.42M,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/lrn
KAI,Kadant Inc,105.14,$1.19B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kai
KDMN,"Kadmon Holdings, Inc.",4.63,$600.47M,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kdmn
KAMN,Kaman Corporation,67.19,$1.87B,n/a,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/kamn
KSU,Kansas City Southern,153.66,$15.23B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu
KSU^,Kansas City Southern,31.2499,n/a,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu^
KAR,"KAR Auction Services, Inc",21.61,$2.78B,2009,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/kar
KMF,"Kayne Anderson Midstream Energy Fund, Inc",10.66,$504.8M,2010,n/a,n/a,https://old.nasdaq.com/symbol/kmf
KYN,Kayne Anderson MLP/Midstream Investment Company,14.24,$1.8B,2004,n/a,n/a,https://old.nasdaq.com/symbol/kyn
KYN^F,Kayne Anderson MLP/Midstream Investment Company,25.09,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kyn^f
KB,KB Financial Group Inc,42.74,$16.65B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/kb
KBH,KB Home,33.44,$2.96B,1986,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/kbh
KBR,"KBR, Inc.",30.58,$4.33B,2006,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/kbr
K,Kellogg Company,68.78,$23.46B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/k
KEM,Kemet Corporation,26.46,$1.54B,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/kem
KMPR,Kemper Corporation,76.5,$5.1B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kmpr
KMT,Kennametal Inc.,37.52,$3.11B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kmt
KW,Kennedy-Wilson Holdings Inc.,22.48,$3.2B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/kw
KEN,Kenon Holdings Ltd.,21.8599,$1.18B,2015,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ken
KDP,Keurig Dr Pepper Inc.,28.81,$40.53B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/kdp
KEY,KeyCorp,20.25,$19.95B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/key
KEY^I,KeyCorp,28.64,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^i
KEY^J,KeyCorp,26.8,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^j
KEY^K,KeyCorp,27.12,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^k
KEYS,Keysight Technologies Inc.,103.96,$19.49B,2014,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/keys
KRC,Kilroy Realty Corporation,82.69,$8.77B,1997,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krc
KRP,Kimbell Royalty Partners,16.85,$826.96M,2017,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/krp
KMB,Kimberly-Clark Corporation,136.97,$46.95B,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/kmb
KIM,Kimco Realty Corporation,20.32,$8.58B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kim
KIM^J.CL,Kimco Realty Corporation,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kim^j.cl
KIM^L,Kimco Realty Corporation,25.84,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kim^l
KIM^M,Kimco Realty Corporation,26.07,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kim^m
KMI,"Kinder Morgan, Inc.",21.2,$48.02B,2011,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/kmi
KFS,"Kingsway Financial Services, Inc.",1.8,$40.28M,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kfs
KGC,Kinross Gold Corporation,4.45,$5.58B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kgc
KEX,Kirby Corporation,87.46,$5.24B,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/kex
KL,Kirkland Lake Gold Ltd.,41.86,$8.8B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kl
KRG,Kite Realty Group Trust,18.78,$1.58B,2004,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krg
KKR,KKR & Co. Inc.,29.04,$24.74B,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/kkr
KKR^A,KKR & Co. Inc.,26.64,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kkr^a
KKR^B,KKR & Co. Inc.,26.75,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kkr^b
KIO,KKR Income Opportunities Fund,15.71,$319.55M,2013,n/a,n/a,https://old.nasdaq.com/symbol/kio
KREF,KKR Real Estate Finance Trust Inc.,20.65,$1.19B,2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kref
KNX,"Knight Transportation, Inc.",35.34,$6.03B,2017,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/knx
KNL,"Knoll, Inc.",25.7,$1.26B,2004,Consumer Durables,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/knl
KNOP,KNOT Offshore Partners LP,19.77,$646.36M,2013,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/knop
KN,Knowles Corporation,21.68,$1.98B,2014,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/kn
KSS,Kohl&#39;s Corporation,50.77,$7.95B,1992,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/kss
PHG,Koninklijke Philips N.V.,48.85,$43.87B,n/a,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/phg
KTB,"Kontoor Brands, Inc.",41.69,$2.37B,2019,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ktb
KOP,Koppers Holdings Inc.,39.14,$810.13M,2006,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/kop
KEP,Korea Electric Power Corporation,11.93,$15.32B,1994,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/kep
KF,"Korea Fund, Inc. (The)",29.52,$150.39M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kf
KFY,Korn Ferry ,42.47,$2.35B,1999,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/kfy
KOS,Kosmos Energy Ltd.,5.5,$2.21B,2011,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/kos
KRA,Kraton Corporation,25.3,$802.1M,2009,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kra
KR,Kroger Company (The),28.89,$23.13B,n/a,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/kr
KRO,Kronos Worldwide Inc,14.13,$1.63B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kro
KT,KT Corporation,11.6,$5.69B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/kt
LB,"L Brands, Inc.",18.27,$5.05B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/lb
SCX,L.S. Starrett Company (The),5.81,$40.39M,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/scx
LHX,"L3Harris Technologies, Inc.",201.73,$44.6B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lhx
LH,Laboratory Corporation of America Holdings,169.1,$16.42B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/lh
LADR,Ladder Capital Corp,18.07,$2.16B,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ladr
LAIX,LAIX Inc.,6.45,$309.29M,2018,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/laix
LW,"Lamb Weston Holdings, Inc.",85.5,$12.49B,2016,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/lw
LCI,Lannett Co Inc,9.04,$364.56M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lci
LPI,"Laredo Petroleum, Inc.",2.86,$678.2M,2011,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/lpi
LVS,Las Vegas Sands Corp.,69.42,$53.32B,2004,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/lvs
LTM,LATAM Airlines Group S.A.,11,$6.67B,n/a,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/ltm
LGI,Lazard Global Total Return and Income Fund,16.41,$157.62M,2004,n/a,n/a,https://old.nasdaq.com/symbol/lgi
LAZ,Lazard Ltd.,39.6,$4.16B,2005,Finance,Investment Managers,https://old.nasdaq.com/symbol/laz
LZB,La-Z-Boy Incorporated,31.66,$1.47B,n/a,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/lzb
LCII,LCI Industries ,108.7,$2.72B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/lcii
LEAF,Leaf Group Ltd.,3.9,$102.17M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/leaf
LEA,Lear Corporation,141.07,$8.53B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/lea
LEE,"Lee Enterprises, Incorporated",1.43,$82.38M,n/a,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/lee
LGC,Legacy Acquisition Corp.,10.29,$378.73M,2017,Finance,Business Services,https://old.nasdaq.com/symbol/lgc
LGC.U,Legacy Acquisition Corp.,n/a,n/a,2017,n/a,n/a,https://old.nasdaq.com/symbol/lgc.u
LGC.WS,Legacy Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lgc.ws
LM,"Legg Mason, Inc.",36.12,$3.14B,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/lm
LMHA,"Legg Mason, Inc.",26.84,n/a,2016,Finance,Investment Managers,https://old.nasdaq.com/symbol/lmha
LMHB,"Legg Mason, Inc.",25.82,n/a,2016,Finance,Investment Managers,https://old.nasdaq.com/symbol/lmhb
LEG,"Leggett & Platt, Incorporated",50.76,$6.68B,n/a,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/leg
JBK,Lehman ABS Corporation,29.0147,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/jbk
KTH,Lehman ABS Corporation,32.28,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/kth
KTN,Lehman ABS Corporation,32.06,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/ktn
KTP,Lehman ABS Corporation,6.3,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/ktp
LDOS,"Leidos Holdings, Inc.",97.82,$13.85B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/ldos
LEJU,Leju Holdings Limited,1.97,$267.47M,2014,Finance,Real Estate,https://old.nasdaq.com/symbol/leju
LC,LendingClub Corporation,12.67,$1.12B,2014,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/lc
LEN,Lennar Corporation,55.64,$17.67B,n/a,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/len
LEN.B,Lennar Corporation,n/a,n/a,n/a,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/len.b
LII,"Lennox International, Inc.",244.53,$9.42B,1999,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lii
LHC,Leo Holdings Corp.,10.35,$258.75M,2018,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/lhc
LHC.U,Leo Holdings Corp.,n/a,n/a,2018,n/a,n/a,https://old.nasdaq.com/symbol/lhc.u
LHC.WS,Leo Holdings Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lhc.ws
LEVI,Levi Strauss & Co,19.52,$7.67B,2019,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/levi
LXP,Lexington Realty Trust,10.57,$2.69B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lxp
LXP^C,Lexington Realty Trust,57.3123,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lxp^c
LPL,"LG Display Co., Ltd.",6.85,$4.9B,2004,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lpl
USA,Liberty All-Star Equity Fund,6.75,$1.38B,1986,n/a,n/a,https://old.nasdaq.com/symbol/usa
ASG,"Liberty All-Star Growth Fund, Inc.",6.39,$239.92M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asg
LBRT,Liberty Oilfield Services Inc.,11.14,$1.25B,2018,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/lbrt
LPT,Liberty Property Trust,59.33,$9.36B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/lpt
LSI,"Life Storage, Inc.",106.3,$4.96B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/lsi
LITB,"LightInTheBox Holding Co., Ltd.",0.91,$61.18M,2013,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/litb
LNC,Lincoln National Corporation,59.45,$11.79B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/lnc
LIN,Linde plc,211.77,$113.76B,2018,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lin
LNN,Lindsay Corporation,96.62,$1.04B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lnn
LN,LINE Corporation,48.62,$11.64B,2016,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ln
LINX,Linx S.A.,8.23,$1.49B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/linx
LGF.A,Lions Gate Entertainment Corporation,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lgf.a
LGF.B,Lions Gate Entertainment Corporation,n/a,n/a,2016,n/a,n/a,https://old.nasdaq.com/symbol/lgf.b
LAD,"Lithia Motors, Inc.",148.49,$3.45B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/lad
LAC,Lithium Americas Corp.,3.18,$283.84M,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/lac
LYV,"Live Nation Entertainment, Inc.",70.44,$15.05B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/lyv
LTHM,Livent Corporation,8.67,$1.27B,2018,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lthm
RAMP,"LiveRamp Holdings, Inc.",49.46,$3.35B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/ramp
LYG,Lloyds Banking Group Plc,3.21,$56.21B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/lyg
SCD,LMP Capital and Income Fund Inc.,15.07,$271.01M,2004,n/a,n/a,https://old.nasdaq.com/symbol/scd
LMT,Lockheed Martin Corporation,391.9,$110.54B,n/a,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/lmt
L,Loews Corporation,51.4,$15.29B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/l
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,7.4,$882.08M,2017,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/loma
LPX,Louisiana-Pacific Corporation,29.79,$3.5B,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/lpx
LOW,"Lowe&#39;s Companies, Inc.",119.59,$91.66B,n/a,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/low
LXU,Lsb Industries Inc.,4.63,$133.26M,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lxu
LKSD,"LSC Communications, Inc.",0.3992,$13.38M,2016,Miscellaneous,Publishing,https://old.nasdaq.com/symbol/lksd
LTC,"LTC Properties, Inc.",44.02,$1.75B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ltc
LUB,"Luby&#39;s, Inc.",2.19,$65.79M,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/lub
LL,"Lumber Liquidators Holdings, Inc",9.87,$283.37M,2007,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/ll
LXFR,Luxfer Holdings PLC,18.96,$519.72M,2012,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lxfr
LDL,"Lydall, Inc.",20.85,$365.35M,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/ldl
WLH,Lyon William Homes,19.7,$745.57M,2013,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/wlh
LYB,LyondellBasell Industries NV,94.51,$31.51B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lyb
MTB,M&T Bank Corporation,168.7,$22.26B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/mtb
MDC,"M.D.C. Holdings, Inc.",37.87,$2.37B,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/mdc
MHO,"M/I Homes, Inc.",40.48,$1.14B,1993,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/mho
MAC,Macerich Company (The),26.03,$3.68B,1994,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mac
CLI,Mack-Cali Realty Corporation,22.94,$2.08B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cli
MFD,Macquarie First Trust Global,10.43,$89.15M,2004,n/a,n/a,https://old.nasdaq.com/symbol/mfd
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,25.44,$317.19M,2005,n/a,n/a,https://old.nasdaq.com/symbol/mgu
MIC,Macquarie Infrastructure Corporation ,43.57,$3.77B,2004,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/mic
BMA,Macro Bank Inc.,36.27,$2.32B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bma
M,Macy&#39;s Inc,16.2,$5.01B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/m
MCN,Madison Covered Call & Equity Strategy Fund,6.58,$137.83M,2004,n/a,n/a,https://old.nasdaq.com/symbol/mcn
MMP,Magellan Midstream Partners L.P.,62.15,$14.2B,n/a,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/mmp
MGA,"Magna International, Inc.",55.68,$17.03B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/mga
MX,MagnaChip Semiconductor Corporation,11.93,$410.64M,2011,Technology,Semiconductors,https://old.nasdaq.com/symbol/mx
MGY,Magnolia Oil & Gas Corporation,12.63,$3.27B,2017,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mgy
MH^A,"Maiden Holdings, Ltd.",7.1,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mh^a
MH^C,"Maiden Holdings, Ltd.",6.87,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mh^c
MH^D,"Maiden Holdings, Ltd.",6.8,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mh^d
MHLA,"Maiden Holdings, Ltd.",19.3789,n/a,2016,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mhla
MHNC,"Maiden Holdings, Ltd.",22.195,n/a,2013,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mhnc
MAIN,Main Street Capital Corporation,43.49,$2.76B,2007,n/a,n/a,https://old.nasdaq.com/symbol/main
MMD,MainStay MacKay DefinedTerm Municipal Opportunitie,21.34,$588.85M,2012,n/a,n/a,https://old.nasdaq.com/symbol/mmd
